"(0, 'debris')","[0.5, 1.5, 4, 0.5, 1, 3, 1]"
"(108, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(108, 'period')",7.0
"(108, 'resource')",7.0
"(108, 'supply')","[3.0, 0, 0, 0, 3.0]"
"(109, 'debris')","[0, 0, 4, 0.5, 0, 3, 1]"
"(109, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(109, 'period')",3.0
"(109, 'resource')",3.0
"(109, 'supply')","[0.0, 0, 0, 0, 5]"
"(110, 'debris')","[0, 1.5, 4, 0.5, 1, 0, 0]"
"(110, 'demand')","[0.0, 0.0, 1.0, 0.0, 0.0]"
"(110, 'period')",5.0
"(110, 'resource')",4.5
"(110, 'supply')","[5, 0, 0, 0, 0.0]"
"(111, 'debris')","[0, 0, 4, 0.5, 1, 0, 0]"
"(111, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(111, 'period')",6.0
"(111, 'resource')",6.0
"(111, 'supply')","[4.0, 0, 0, 0, 0]"
"(112, 'debris')","[0.5, 1.5, 4, 0, 1, 0, 0]"
"(112, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(112, 'period')",5.0
"(112, 'resource')",4.5
"(112, 'supply')","[5, 0, 0, 0, 0.0]"
"(113, 'debris')","[0, 1.5, 4, 0, 1, 0, 0]"
"(113, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(113, 'period')",5.0
"(113, 'resource')",5.0
"(113, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(114, 'debris')","[0, 0, 0, 0.5, 0, 0, 1]"
"(114, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(114, 'period')",10.0
"(114, 'resource')",10.0
"(114, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(115, 'debris')","[0, 0, 0, 0.5, 1, 0, 0]"
"(115, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(115, 'period')",10.0
"(115, 'resource')",10.0
"(115, 'supply')","[6.0, 0, 0, 0, 0]"
"(116, 'debris')","[0, 1.5, 0, 0.5, 1, 0, 0]"
"(116, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(116, 'period')",9.0
"(116, 'resource')",8.5
"(116, 'supply')","[1.0, 0, 0, 0, 0.0]"
"(117, 'debris')","[0.5, 1.5, 4, 0, 0, 0, 0]"
"(117, 'demand')","[0.0, 0.0, 1.0, 0.0, 0.0]"
"(117, 'period')",6.0
"(117, 'resource')",5.5
"(117, 'supply')","[5, 0, 0, 0, 0.0]"
"(118, 'debris')","[0, 1.5, 4, 0, 0, 0, 0]"
"(118, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(118, 'period')",6.0
"(118, 'resource')",6.0
"(118, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(119, 'debris')","[0, 1.5, 4, 0.5, 1, 0, 1]"
"(119, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(119, 'period')",4.0
"(119, 'resource')",3.5
"(119, 'supply')","[5, 0, 0, 0, 2.0]"
"(120, 'debris')","[0, 1.5, 0, 0.5, 1, 0, 1]"
"(120, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(120, 'period')",8.0
"(120, 'resource')",7.5
"(120, 'supply')","[7.0, 0, 0, 0, 0]"
"(121, 'debris')","[0, 1.5, 0, 0.5, 1, 0, 0]"
"(121, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(121, 'period')",9.0
"(121, 'resource')",8.5
"(121, 'supply')","[3.0, 0, 0, 0, 0]"
"(122, 'debris')","[0.5, 1.5, 4, 0, 0, 0, 0]"
"(122, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(122, 'period')",6.0
"(122, 'resource')",5.5
"(122, 'supply')","[5, 0, 0, 0, 0.0]"
"(123, 'debris')","[0, 0, 4, 0.5, 0, 0, 0]"
"(123, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(123, 'period')",7.0
"(123, 'resource')",7.0
"(123, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(124, 'debris')","[0, 0, 4, 0.5, 1, 3, 0]"
"(124, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(124, 'period')",3.0
"(124, 'resource')",3.0
"(124, 'supply')","[1.0, 0, 0, 0, 1.0]"
"(125, 'debris')","[0, 0, 4, 0.5, 0, 0, 0]"
"(125, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(125, 'period')",7.0
"(125, 'resource')",7.0
"(125, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(126, 'debris')","[0, 1.5, 0, 0, 1, 3, 1]"
"(126, 'demand')","[0.0, 0.0, 1.0, 0.0, 0.0]"
"(126, 'period')",5.0
"(126, 'resource')",5.0
"(126, 'supply')","[0.0, 0, 0, 0, 5]"
"(127, 'debris')","[0, 1.5, 0, 0, 1, 3, 0]"
"(127, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(127, 'period')",6.0
"(127, 'resource')",6.0
"(127, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(128, 'debris')","[0, 1.5, 0, 0, 1, 0, 1]"
"(128, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(128, 'period')",8.0
"(128, 'resource')",8.0
"(128, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(129, 'debris')","[0, 0, 0, 0.5, 1, 0, 1]"
"(129, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(129, 'period')",9.0
"(129, 'resource')",9.0
"(129, 'supply')","[7.0, 0, 0, 0, 0]"
"(130, 'debris')","[0, 0, 0, 0.5, 1, 0, 0]"
"(130, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(130, 'period')",10.0
"(130, 'resource')",10.0
"(130, 'supply')","[3.0, 0, 0, 0, 0]"
"(131, 'debris')","[0, 0, 4, 0.5, 0, 3, 1]"
"(131, 'demand')","[0.0, 0.0, 0.0, 1.0, 0.0]"
"(131, 'period')",3.0
"(131, 'resource')",3.0
"(131, 'supply')","[0.0, 0, 0, 0, 5]"
"(132, 'debris')","[0, 0, 4, 0.5, 0, 0, 1]"
"(132, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(132, 'period')",6.0
"(132, 'resource')",6.0
"(132, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(133, 'debris')","[0.5, 1.5, 4, 0.5, 1, 3, 0]"
"(133, 'demand')","[0.0, 0.0, 3.0, 0.0, 0.0]"
"(133, 'period')",1.0
"(133, 'resource')",1
"(133, 'supply')","[5, 0, 0, 0, 1.0]"
"(134, 'debris')","[0, 1.5, 4, 0.5, 0, 3, 0]"
"(134, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(134, 'period')",3.0
"(134, 'resource')",2.5
"(134, 'supply')","[5, 0, 0, 0, 0.0]"
"(135, 'debris')","[0.5, 1.5, 0, 0, 0, 3, 0]"
"(135, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(135, 'period')",7.0
"(135, 'resource')",6.5
"(135, 'supply')","[5, 0, 0, 0, 0.0]"
"(136, 'debris')","[0.5, 1.5, 0, 0, 0, 0, 0]"
"(136, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(136, 'period')",10.0
"(136, 'resource')",9.5
"(136, 'supply')","[5, 0, 0, 0, 0.0]"
"(137, 'debris')","[0, 1.5, 0, 0, 0, 0, 0]"
"(137, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(137, 'period')",10.0
"(137, 'resource')",10.0
"(137, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(138, 'debris')","[0, 1.5, 0, 0, 1, 0, 1]"
"(138, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(138, 'period')",8.0
"(138, 'resource')",8.0
"(138, 'supply')","[4.0, 0, 0, 0, 0]"
"(139, 'debris')","[0, 1.5, 4, 0, 0, 0, 0]"
"(139, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(139, 'period')",6.0
"(139, 'resource')",6.0
"(139, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(140, 'debris')","[0, 0, 4, 0, 0, 3, 0]"
"(140, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(140, 'period')",5.0
"(140, 'resource')",4.5
"(140, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(141, 'debris')","[0, 1.5, 4, 0.5, 1, 0, 0]"
"(141, 'demand')","[0.0, 0.0, 3, 0.0, 0.0]"
"(141, 'period')",5.0
"(141, 'resource')",4.5
"(141, 'supply')","[5, 0, 0, 0, 0.0]"
"(142, 'debris')","[0.5, 1.5, 0, 0, 1, 0, 0]"
"(142, 'demand')","[0.0, 0.0, 3.0, 0.0, 0.0]"
"(142, 'period')",9.0
"(142, 'resource')",8.5
"(142, 'supply')","[5, 0, 0, 0, 0.0]"
"(143, 'debris')","[0, 1.5, 0, 0, 1, 0, 0]"
"(143, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(143, 'period')",9.0
"(143, 'resource')",9.0
"(143, 'supply')","[2.0, 0, 0, 0, 0.0]"
"(144, 'debris')","[0, 0, 0, 0, 0, 3, 1]"
"(144, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(144, 'period')",8.0
"(144, 'resource')",7.5
"(144, 'supply')","[0.0, 0, 0, 0, 5]"
"(145, 'debris')","[0, 0, 0, 0, 1, 0, 1]"
"(145, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(145, 'period')",10.0
"(145, 'resource')",9.5
"(145, 'supply')","[2.0, 0, 0, 0, 0]"
"(146, 'debris')","[0.5, 1.5, 4, 0.5, 1, 3, 0]"
"(146, 'demand')","[0.0, 0.0, 3.0, 0.0, 0.0]"
"(146, 'period')",1.0
"(146, 'resource')",1
"(146, 'supply')","[5, 0, 0, 0, 2.0]"
"(147, 'debris')","[0.5, 1.5, 4, 0.5, 0, 3, 0]"
"(147, 'demand')","[0.0, 0.0, 1.0, 0.0, 0.0]"
"(147, 'period')",2.0
"(147, 'resource')",2
"(147, 'supply')","[5, 0, 0, 0, 0.0]"
"(148, 'debris')","[0, 1.5, 4, 0.5, 0, 3, 0]"
"(148, 'demand')","[0.0, 0.0, 1.0, 0.0, 0.0]"
"(148, 'period')",3.0
"(148, 'resource')",2.5
"(148, 'supply')","[5, 0, 0, 0, 0.0]"
"(149, 'debris')","[0, 1.5, 0, 0.5, 0, 3, 0]"
"(149, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(149, 'period')",7.0
"(149, 'resource')",6.5
"(149, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(150, 'debris')","[0, 0, 0, 0.5, 1, 3, 0]"
"(150, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(150, 'period')",7.0
"(150, 'resource')",7.0
"(150, 'supply')","[4.0, 0, 0, 0, 2.0]"
"(151, 'debris')","[0, 0, 0, 0.5, 1, 3, 0]"
"(151, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(151, 'period')",7.0
"(151, 'resource')",7.0
"(151, 'supply')","[3.0, 0, 0, 0, 2.0]"
"(152, 'debris')","[0.5, 0, 0, 0, 0, 0, 0]"
"(152, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(152, 'period')",11.0
"(152, 'resource')",11.0
"(152, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(153, 'debris')","[0, 1.5, 0, 0.5, 0, 0, 0]"
"(153, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(153, 'period')",10.0
"(153, 'resource')",9.5
"(153, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(154, 'debris')","[0.5, 1.5, 0, 0, 1, 0, 0]"
"(154, 'demand')","[0.0, 0.0, 2.0, 0.0, 0.0]"
"(154, 'period')",9.0
"(154, 'resource')",8.5
"(154, 'supply')","[5, 0, 0, 0, 0.0]"
"(155, 'debris')","[0.5, 0, 0, 0.5, 1, 3, 1]"
"(155, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(155, 'period')",6.0
"(155, 'resource')",5.5
"(155, 'supply')","[2.0, 0, 0, 0, 5]"
"(156, 'debris')","[0.5, 0, 0, 0, 1, 3, 1]"
"(156, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(156, 'period')",6.0
"(156, 'resource')",6.0
"(156, 'supply')","[1.0, 0, 0, 0, 5]"
"(157, 'debris')","[0.5, 0, 4, 0.5, 1, 0, 1]"
"(157, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(157, 'period')",5.0
"(157, 'resource')",4.5
"(157, 'supply')","[7.0, 0, 0, 0, 0]"
"(158, 'debris')","[0.5, 0, 4, 0.5, 1, 0, 0]"
"(158, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(158, 'period')",6.0
"(158, 'resource')",5.5
"(158, 'supply')","[4.0, 0, 0, 0, 0]"
"(159, 'debris')","[0, 1.5, 0, 0.5, 0, 3, 1]"
"(159, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(159, 'period')",6.0
"(159, 'resource')",5.5
"(159, 'supply')","[1.0, 0, 0, 0, 5]"
"(160, 'debris')","[0, 1.5, 4, 0.5, 0, 0, 1]"
"(160, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(160, 'period')",5.0
"(160, 'resource')",4.5
"(160, 'supply')","[5, 0, 0, 0, 2.0]"
"(161, 'debris')","[0, 1.5, 0, 0.5, 1, 3, 1]"
"(161, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(161, 'period')",5.0
"(161, 'resource')",4.5
"(161, 'supply')","[2.0, 0, 0, 0, 5]"
"(162, 'debris')","[0, 1.5, 4, 0.5, 1, 0, 1]"
"(162, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(162, 'period')",4.0
"(162, 'resource')",3.5
"(162, 'supply')","[5, 0, 0, 0, 1.0]"
"(163, 'debris')","[0, 0, 4, 0.5, 1, 0, 1]"
"(163, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(163, 'period')",5.0
"(163, 'resource')",5.0
"(163, 'supply')","[6.0, 0, 0, 0, 0]"
"(164, 'debris')","[0, 0, 4, 0, 1, 0, 1]"
"(164, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(164, 'period')",6.0
"(164, 'resource')",5.5
"(164, 'supply')","[4.0, 0, 0, 0, 0]"
"(165, 'debris')","[0.5, 0, 4, 0.5, 1, 3, 0]"
"(165, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(165, 'period')",3.0
"(165, 'resource')",2.5
"(165, 'supply')","[1.0, 0, 0, 0, 1.0]"
"(166, 'debris')","[0.5, 1.5, 4, 0.5, 1, 0, 0]"
"(166, 'demand')","[0.0, 0.0, 3.0, 0.0, 0.0]"
"(166, 'period')",4.0
"(166, 'resource')",4
"(166, 'supply')","[5, 0, 0, 0, 0.0]"
"(167, 'debris')","[0.5, 0, 4, 0.5, 1, 0, 0]"
"(167, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(167, 'period')",6.0
"(167, 'resource')",5.5
"(167, 'supply')","[2.0, 0, 0, 0, 0.0]"
"(168, 'debris')","[0, 0, 0, 0.5, 1, 3, 1]"
"(168, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(168, 'period')",6.0
"(168, 'resource')",6.0
"(168, 'supply')","[2.0, 0, 0, 0, 5]"
"(169, 'debris')","[0, 0, 0, 0.5, 1, 0, 0]"
"(169, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(169, 'period')",10.0
"(169, 'resource')",10.0
"(169, 'supply')","[4.0, 0, 0, 0, 0]"
"(170, 'debris')","[0.5, 0, 0, 0, 0, 0, 1]"
"(170, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(170, 'period')",10.0
"(170, 'resource')",10.0
"(170, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(171, 'debris')","[0, 1.5, 4, 0, 0, 3, 0]"
"(171, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(171, 'period')",3.0
"(171, 'resource')",3.0
"(171, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(172, 'debris')","[0, 0, 4, 0, 1, 0, 1]"
"(172, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(172, 'period')",6.0
"(172, 'resource')",5.5
"(172, 'supply')","[7.0, 0, 0, 0, 0]"
"(173, 'debris')","[0.5, 1.5, 4, 0, 1, 0, 0]"
"(173, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(173, 'period')",5.0
"(173, 'resource')",4.5
"(173, 'supply')","[5, 0, 0, 0, 1.0]"
"(174, 'debris')","[0, 1.5, 0, 0, 0, 3, 1]"
"(174, 'demand')","[0.0, 0.0, 0.0, 3, 0.0]"
"(174, 'period')",6.0
"(174, 'resource')",6.0
"(174, 'supply')","[0.0, 0, 0, 0, 5]"
"(175, 'debris')","[0, 1.5, 0, 0, 0, 0, 1]"
"(175, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(175, 'period')",9.0
"(175, 'resource')",9.0
"(175, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(176, 'debris')","[0, 0, 0, 0.5, 1, 3, 0]"
"(176, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(176, 'period')",7.0
"(176, 'resource')",7.0
"(176, 'supply')","[1.0, 0, 0, 0, 1.0]"
"(177, 'debris')","[0.5, 1.5, 4, 0, 1, 3, 0]"
"(177, 'demand')","[0.0, 0.0, 3.0, 0.0, 0.0]"
"(177, 'period')",2.0
"(177, 'resource')",1.5
"(177, 'supply')","[5, 0, 0, 0, 2.0]"
"(178, 'debris')","[0, 0, 4, 0.5, 0, 3, 0]"
"(178, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(178, 'period')",4.0
"(178, 'resource')",4.0
"(178, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(179, 'debris')","[0, 0, 0, 0.5, 0, 0, 1]"
"(179, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(179, 'period')",10.0
"(179, 'resource')",10.0
"(179, 'supply')","[5.0, 0, 0, 0, 0]"
"(180, 'debris')","[0.5, 0, 4, 0, 0, 3, 0]"
"(180, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(180, 'period')",4.0
"(180, 'resource')",4.0
"(180, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(181, 'debris')","[0.5, 0, 0, 0, 1, 3, 1]"
"(181, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(181, 'period')",6.0
"(181, 'resource')",6.0
"(181, 'supply')","[0.0, 0, 0, 0, 5]"
"(182, 'debris')","[0, 1.5, 0, 0.5, 0, 0, 1]"
"(182, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(182, 'period')",9.0
"(182, 'resource')",8.5
"(182, 'supply')","[6.0, 0, 0, 0, 0]"
"(183, 'debris')","[0, 0, 4, 0.5, 1, 0, 1]"
"(183, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(183, 'period')",5.0
"(183, 'resource')",5.0
"(183, 'supply')","[7.0, 0, 0, 0, 0]"
"(184, 'debris')","[0.5, 0, 0, 0, 1, 0, 0]"
"(184, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(184, 'period')",10.0
"(184, 'resource')",10.0
"(184, 'supply')","[2.0, 0, 0, 0, 0.0]"
"(185, 'debris')","[0, 0, 4, 0.5, 1, 0, 0]"
"(185, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(185, 'period')",6.0
"(185, 'resource')",6.0
"(185, 'supply')","[6.0, 0, 0, 0, 0]"
"(186, 'debris')","[0, 1.5, 4, 0, 0, 3, 1]"
"(186, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(186, 'period')",2.0
"(186, 'resource')",2.0
"(186, 'supply')","[1.0, 0, 0, 0, 5]"
"(187, 'debris')","[0, 1.5, 4, 0, 1, 0, 0]"
"(187, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(187, 'period')",5.0
"(187, 'resource')",5.0
"(187, 'supply')","[2.0, 0, 0, 0, 0.0]"
"(188, 'debris')","[0, 0, 0, 0.5, 0, 3, 1]"
"(188, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(188, 'period')",7.0
"(188, 'resource')",7.0
"(188, 'supply')","[1.0, 0, 0, 0, 5]"
"(189, 'debris')","[0, 0, 0, 0.5, 1, 0, 1]"
"(189, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(189, 'period')",9.0
"(189, 'resource')",9.0
"(189, 'supply')","[8.0, 0, 0, 0, 0]"
"(190, 'debris')","[0, 0, 0, 0, 1, 0, 1]"
"(190, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(190, 'period')",10.0
"(190, 'resource')",9.5
"(190, 'supply')","[5.0, 0, 0, 0, 0]"
"(191, 'debris')","[0.5, 0, 0, 0.5, 1, 0, 1]"
"(191, 'demand')","[0.0, 0.0, 0.0, 3.0, 0.0]"
"(191, 'period')",9.0
"(191, 'resource')",8.5
"(191, 'supply')","[7.0, 0, 0, 0, 0]"
"(192, 'debris')","[0.5, 0, 0, 0.5, 1, 0, 0]"
"(192, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(192, 'period')",10.0
"(192, 'resource')",9.5
"(192, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(193, 'debris')","[0, 1.5, 0, 0.5, 1, 0, 0]"
"(193, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(193, 'period')",9.0
"(193, 'resource')",8.5
"(193, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(194, 'debris')","[0, 1.5, 0, 0.5, 1, 3, 0]"
"(194, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(194, 'period')",6.0
"(194, 'resource')",5.5
"(194, 'supply')","[2.0, 0, 0, 0, 1.0]"
"(195, 'debris')","[0, 1.5, 0, 0.5, 1, 3, 0]"
"(195, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(195, 'period')",6.0
"(195, 'resource')",5.5
"(195, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(196, 'debris')","[0, 1.5, 0, 0, 1, 0, 0]"
"(196, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(196, 'period')",9.0
"(196, 'resource')",9.0
"(196, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(197, 'debris')","[0.5, 1.5, 4, 0.5, 0, 0, 0]"
"(197, 'demand')","[0.0, 0.0, 1.0, 0.0, 0.0]"
"(197, 'period')",5.0
"(197, 'resource')",5
"(197, 'supply')","[5, 0, 0, 0, 0.0]"
"(198, 'debris')","[0.5, 1.5, 0, 0.5, 0, 0, 0]"
"(198, 'demand')","[0.0, 0.0, 1.0, 0.0, 0.0]"
"(198, 'period')",9.0
"(198, 'resource')",9
"(198, 'supply')","[5, 0, 0, 0, 0.0]"
"(199, 'debris')","[0.5, 0, 0, 0.5, 0, 0, 0]"
"(199, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(199, 'period')",11.0
"(199, 'resource')",10.5
"(199, 'supply')","[4.0, 0, 0, 0, 0.0]"
"(200, 'debris')","[0.5, 0, 4, 0.5, 1, 3, 0]"
"(200, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(200, 'period')",3.0
"(200, 'resource')",2.5
"(200, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(201, 'debris')","[0, 1.5, 0, 0.5, 0, 3, 1]"
"(201, 'demand')","[0.0, 0.0, 0.0, 1.0, 0.0]"
"(201, 'period')",6.0
"(201, 'resource')",5.5
"(201, 'supply')","[0.0, 0, 0, 0, 5]"
"(202, 'debris')","[0, 1.5, 0, 0.5, 0, 3, 0]"
"(202, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(202, 'period')",7.0
"(202, 'resource')",6.5
"(202, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(203, 'debris')","[0, 1.5, 0, 0.5, 0, 0, 1]"
"(203, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(203, 'period')",9.0
"(203, 'resource')",8.5
"(203, 'supply')","[0.0, 0, 0, 0, 4.0]"
"(204, 'debris')","[0, 0, 4, 0.5, 1, 3, 0]"
"(204, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(204, 'period')",3.0
"(204, 'resource')",3.0
"(204, 'supply')","[1.0, 0, 0, 0, 2.0]"
"(205, 'debris')","[0, 1.5, 0, 0.5, 0, 0, 1]"
"(205, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(205, 'period')",9.0
"(205, 'resource')",8.5
"(205, 'supply')","[5.0, 0, 0, 0, 0]"
"(206, 'debris')","[0, 1.5, 4, 0, 0, 3, 0]"
"(206, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(206, 'period')",3.0
"(206, 'resource')",3.0
"(206, 'supply')","[4.0, 0, 0, 0, 0]"
"(207, 'debris')","[0, 1.5, 0, 0.5, 0, 0, 0]"
"(207, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(207, 'period')",10.0
"(207, 'resource')",9.5
"(207, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(208, 'debris')","[0.5, 0, 4, 0, 1, 0, 0]"
"(208, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(208, 'period')",6.0
"(208, 'resource')",6.0
"(208, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(209, 'debris')","[0, 1.5, 0, 0.5, 1, 3, 0]"
"(209, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(209, 'period')",6.0
"(209, 'resource')",5.5
"(209, 'supply')","[2.0, 0, 0, 0, 4.0]"
"(210, 'debris')","[0.5, 0, 0, 0, 0, 0, 1]"
"(210, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(210, 'period')",10.0
"(210, 'resource')",10.0
"(210, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(211, 'debris')","[0, 1.5, 0, 0.5, 0, 3, 0]"
"(211, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(211, 'period')",7.0
"(211, 'resource')",6.5
"(211, 'supply')","[0.0, 0, 0, 0, 2.0]"
"(212, 'debris')","[0, 0, 4, 0, 1, 0, 1]"
"(212, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(212, 'period')",6.0
"(212, 'resource')",5.5
"(212, 'supply')","[3.0, 0, 0, 0, 0]"
"(213, 'debris')","[0.5, 0, 0, 0, 1, 0, 1]"
"(213, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(213, 'period')",9.0
"(213, 'resource')",9.0
"(213, 'supply')","[3.0, 0, 0, 0, 0.0]"
"(214, 'debris')","[0, 0, 4, 0, 1, 0, 1]"
"(214, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(214, 'period')",6.0
"(214, 'resource')",5.5
"(214, 'supply')","[6.0, 0, 0, 0, 0]"
"(215, 'debris')","[0, 1.5, 0, 0.5, 1, 0, 0]"
"(215, 'demand')","[0.0, 0.0, 0.0, 0.0, 0.0]"
"(215, 'period')",9.0
"(215, 'resource')",8.5
